audit_id,payment_id,timestamp,model_probability,recovery_priority,recommended_action,decision_threshold,effective_retry_cost,expected_recovery,expected_retry_net_value,decision_reason,key_input_factors,strategy_name,simulated_recovered,simulated_recovered_revenue,action_cost,net_recovered_revenue
dbd5c09498766248,pay_000001,2026-09-02T12:00:00Z,0.4076178854195945,MEDIUM,Retry Payment,0.05,50.0,334.923311733864,284.923311733864,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹334.92) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹821.66 | Historical success rate: 100% | Past successful payments: 9 | Past failed payments: 0 | Failure reason: insufficient_funds | Recovery attempts so far: 3 | Days overdue: 12,Optimized Selective Strategy,0,0.0,50.0,-50.0
0b90a38b546fbab0,pay_000012,2026-09-02T12:00:00Z,0.5676466260120037,MEDIUM,Retry Payment,0.05,50.0,178.1502171076072,128.1502171076072,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹178.15) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹313.84 | Historical success rate: 100% | Past successful payments: 8 | Past failed payments: 0 | Failure reason: insufficient_funds | Recovery attempts so far: 0 | Days overdue: 28,Optimized Selective Strategy,0,0.0,50.0,-50.0
a73df54626758eff,pay_000013,2026-09-02T12:00:00Z,0.0679932703848228,LOW,Retry Payment,0.05,50.0,43.30287410998209,-6.697125890017908,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹43.30) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹636.87 | Historical success rate: 100% | Past successful payments: 10 | Past failed payments: 0 | Failure reason: invalid_card | Recovery attempts so far: 2 | Days overdue: 28,Optimized Selective Strategy,0,0.0,50.0,-50.0
3d59e1f2e7597b70,pay_000014,2026-09-02T12:00:00Z,0.8002345601685503,HIGH,Retry Payment,0.05,50.0,59.05731054043901,9.057310540439012,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹59.06) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹73.80 | Historical success rate: 100% | Past successful payments: 19 | Past failed payments: 0 | Failure reason: insufficient_funds | Recovery attempts so far: 0 | Days overdue: 5,Optimized Selective Strategy,0,0.0,50.0,-50.0
300b348f98cb34af,pay_000015,2026-09-02T12:00:00Z,0.2399796529132863,LOW,Retry Payment,0.05,50.0,21.379787278044677,-28.620212721955323,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹21.38) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹89.09 | Historical success rate: 93% | Past successful payments: 14 | Past failed payments: 1 | Failure reason: invalid_card | Recovery attempts so far: 1 | Days overdue: 11,Optimized Selective Strategy,0,0.0,50.0,-50.0
15da33a299de7234,pay_000016,2026-09-02T12:00:00Z,0.8500977023166291,HIGH,Retry Payment,0.05,50.0,242.23534027512343,192.23534027512343,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹242.24) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹284.95 | Historical success rate: 85% | Past successful payments: 11 | Past failed payments: 2 | Failure reason: technical_error | Recovery attempts so far: 0 | Days overdue: 26,Optimized Selective Strategy,1,284.95,50.0,234.95
02e4c9b5fe1c5ec2,pay_000017,2026-09-02T12:00:00Z,0.6317043729790374,MEDIUM,Retry Payment,0.05,50.0,114.7111970892634,64.7111970892634,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹114.71) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹181.59 | Historical success rate: 94% | Past successful payments: 16 | Past failed payments: 1 | Failure reason: insufficient_funds | Recovery attempts so far: 1 | Days overdue: 13,Optimized Selective Strategy,1,181.59,50.0,131.59
db38fae140757126,pay_000018,2026-09-02T12:00:00Z,0.0228810606434345,LOW,Do Nothing,0.05,50.0,15.664602927101692,-34.33539707289831,"The model estimates the probability of recovery based on payment characteristics. The Stage 5 rule-based engine places this payment below the automatic-retry band, so automatic retry is stopped. The model estimates very low recovery probability.",Payment amount: ₹684.61 | Historical success rate: 43% | Past successful payments: 3 | Past failed payments: 4 | Failure reason: insufficient_funds | Recovery attempts so far: 3 | Days overdue: 23,Optimized Selective Strategy,0,0.0,0.0,0.0
0327a8d70c355fce,pay_000019,2026-09-02T12:00:00Z,0.3969947697301421,MEDIUM,Retry Payment,0.05,50.0,80.05796526378045,30.057965263780446,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹80.06) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹201.66 | Historical success rate: 88% | Past successful payments: 7 | Past failed payments: 1 | Failure reason: insufficient_funds | Recovery attempts so far: 2 | Days overdue: 23,Optimized Selective Strategy,0,0.0,50.0,-50.0
60ce650ae91a061e,pay_000020,2026-09-02T12:00:00Z,0.0396901516551651,LOW,Do Nothing,0.05,50.0,4.833863570082558,-45.166136429917444,"The model estimates the probability of recovery based on payment characteristics. The Stage 5 rule-based engine places this payment below the automatic-retry band, so automatic retry is stopped. The model estimates very low recovery probability.",Payment amount: ₹121.79 | Historical success rate: 90% | Past successful payments: 9 | Past failed payments: 1 | Failure reason: limit_exceeded | Recovery attempts so far: 3 | Days overdue: 25,Optimized Selective Strategy,0,0.0,0.0,0.0
290f1cf30b20f862,pay_000021,2026-09-02T12:00:00Z,0.4957297618846025,MEDIUM,Retry Payment,0.05,50.0,1073.3441658373035,1023.3441658373035,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹1,073.34) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.","Payment amount: ₹2,165.18 | Historical success rate: 100% | Past successful payments: 14 | Past failed payments: 0 | Failure reason: insufficient_funds | Recovery attempts so far: 3 | Days overdue: 18",Optimized Selective Strategy,0,0.0,50.0,-50.0
0d0e75d956383ab8,pay_000022,2026-09-02T12:00:00Z,0.8233569282738907,HIGH,Retry Payment,0.05,50.0,328.4782465348687,278.4782465348687,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹328.48) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹398.95 | Historical success rate: 89% | Past successful payments: 8 | Past failed payments: 1 | Failure reason: insufficient_funds | Recovery attempts so far: 1 | Days overdue: 5,Optimized Selective Strategy,1,398.95,50.0,348.95
0436af5f82939079,pay_000023,2026-09-02T12:00:00Z,0.0403070308752574,LOW,Do Nothing,0.05,50.0,21.56144002610144,-28.43855997389856,"The model estimates the probability of recovery based on payment characteristics. The Stage 5 rule-based engine places this payment below the automatic-retry band, so automatic retry is stopped. The model estimates very low recovery probability.",Payment amount: ₹534.93 | Historical success rate: 67% | Past successful payments: 4 | Past failed payments: 2 | Failure reason: invalid_card | Recovery attempts so far: 2 | Days overdue: 11,Optimized Selective Strategy,0,0.0,0.0,0.0
1fe1d68f27907e88,pay_000024,2026-09-02T12:00:00Z,0.5241067802581488,MEDIUM,Retry Payment,0.05,50.0,63.03956352945014,13.039563529450142,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹63.04) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹120.28 | Historical success rate: 85% | Past successful payments: 11 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 0 | Days overdue: 28,Optimized Selective Strategy,0,0.0,50.0,-50.0
5c5b768250be0e83,pay_000025,2026-09-02T12:00:00Z,0.2074038118824202,LOW,Retry Payment,0.05,50.0,60.16784582709011,10.167845827090112,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹60.17) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹290.10 | Historical success rate: 93% | Past successful payments: 13 | Past failed payments: 1 | Failure reason: limit_exceeded | Recovery attempts so far: 0 | Days overdue: 24,Optimized Selective Strategy,0,0.0,50.0,-50.0
b7826bf7641f6535,pay_000026,2026-09-02T12:00:00Z,0.7741191449956242,HIGH,Retry Payment,0.05,50.0,432.46166035180545,382.46166035180545,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹432.46) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹558.65 | Historical success rate: 80% | Past successful payments: 8 | Past failed payments: 2 | Failure reason: technical_error | Recovery attempts so far: 1 | Days overdue: 24,Optimized Selective Strategy,1,558.65,50.0,508.65
d056b14e6f09fcd6,pay_000027,2026-09-02T12:00:00Z,0.0666767874925509,LOW,Retry Payment,0.05,50.0,10.545600709821851,-39.454399290178145,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹10.55) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹158.16 | Historical success rate: 86% | Past successful payments: 6 | Past failed payments: 1 | Failure reason: invalid_card | Recovery attempts so far: 3 | Days overdue: 9,Optimized Selective Strategy,0,0.0,50.0,-50.0
24db00536ae1d07a,pay_000028,2026-09-02T12:00:00Z,0.0172659170017547,LOW,Do Nothing,0.05,50.0,12.56958757727742,-37.43041242272258,"The model estimates the probability of recovery based on payment characteristics. The Stage 5 rule-based engine places this payment below the automatic-retry band, so automatic retry is stopped. The model estimates very low recovery probability.",Payment amount: ₹728.00 | Historical success rate: 73% | Past successful payments: 11 | Past failed payments: 4 | Failure reason: invalid_card | Recovery attempts so far: 2 | Days overdue: 29,Optimized Selective Strategy,0,0.0,0.0,0.0
a4e0bfa2b977fce5,pay_000029,2026-09-02T12:00:00Z,0.2817923816929776,LOW,Retry Payment,0.05,50.0,77.27592483166525,27.27592483166525,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹77.28) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹274.23 | Historical success rate: 94% | Past successful payments: 16 | Past failed payments: 1 | Failure reason: insufficient_funds | Recovery attempts so far: 2 | Days overdue: 25,Optimized Selective Strategy,1,274.23,50.0,224.23000000000002
40b920eb68a94df3,pay_000030,2026-09-02T12:00:00Z,0.2415588199033595,LOW,Retry Payment,0.05,50.0,90.22221923390478,40.22221923390478,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹90.22) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹373.50 | Historical success rate: 75% | Past successful payments: 3 | Past failed payments: 1 | Failure reason: invalid_card | Recovery attempts so far: 1 | Days overdue: 12,Optimized Selective Strategy,0,0.0,50.0,-50.0
c69502fda41b2b30,pay_000031,2026-09-02T12:00:00Z,0.9257177790807022,HIGH,Retry Payment,0.05,50.0,253.59112840136754,203.59112840136754,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹253.59) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹273.94 | Historical success rate: 100% | Past successful payments: 2 | Past failed payments: 0 | Failure reason: technical_error | Recovery attempts so far: 1 | Days overdue: 28,Optimized Selective Strategy,1,273.94,50.0,223.94
6356f2a7f33c65e8,pay_000032,2026-09-02T12:00:00Z,0.1334783160489119,LOW,Retry Payment,0.05,50.0,425.41674977844997,375.41674977844997,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹425.42) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.","Payment amount: ₹3,187.16 | Historical success rate: 60% | Past successful payments: 3 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 1 | Days overdue: 26",Optimized Selective Strategy,0,0.0,50.0,-50.0
95167846082e821a,pay_000033,2026-09-02T12:00:00Z,0.4875635919067697,MEDIUM,Retry Payment,0.05,50.0,240.5151198876095,190.5151198876095,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹240.52) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹493.30 | Historical success rate: 94% | Past successful payments: 15 | Past failed payments: 1 | Failure reason: insufficient_funds | Recovery attempts so far: 1 | Days overdue: 19,Optimized Selective Strategy,1,493.3,50.0,443.3
40805eb03fe2c6a3,pay_000034,2026-09-02T12:00:00Z,0.1227502463806526,LOW,Retry Payment,0.05,50.0,21.311897776608905,-28.688102223391095,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹21.31) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹173.62 | Historical success rate: 75% | Past successful payments: 6 | Past failed payments: 2 | Failure reason: limit_exceeded | Recovery attempts so far: 3 | Days overdue: 16,Optimized Selective Strategy,0,0.0,50.0,-50.0
f4d74713169a47a9,pay_000035,2026-09-02T12:00:00Z,0.3165034881887095,LOW,Retry Payment,0.05,50.0,360.22528004709784,310.22528004709784,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹360.23) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.","Payment amount: ₹1,138.14 | Historical success rate: 100% | Past successful payments: 11 | Past failed payments: 0 | Failure reason: insufficient_funds | Recovery attempts so far: 2 | Days overdue: 24",Optimized Selective Strategy,0,0.0,50.0,-50.0
3baf032373c21e9a,pay_000036,2026-09-02T12:00:00Z,0.6400927526083658,MEDIUM,Retry Payment,0.05,50.0,94.40728008220789,44.40728008220789,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹94.41) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹147.49 | Historical success rate: 100% | Past successful payments: 8 | Past failed payments: 0 | Failure reason: invalid_card | Recovery attempts so far: 0 | Days overdue: 3,Optimized Selective Strategy,1,147.49,50.0,97.49000000000001
db387acba92b5323,pay_000037,2026-09-02T12:00:00Z,0.2314161819107478,LOW,Retry Payment,0.05,50.0,142.58476632248815,92.58476632248815,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹142.58) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹616.14 | Historical success rate: 86% | Past successful payments: 12 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 2 | Days overdue: 15,Optimized Selective Strategy,1,616.14,50.0,566.14
2b22d6c83cc66ca8,pay_000038,2026-09-02T12:00:00Z,0.1429595537710135,LOW,Retry Payment,0.05,50.0,10.0715005631679,-39.9284994368321,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹10.07) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹70.45 | Historical success rate: 67% | Past successful payments: 4 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 2 | Days overdue: 17,Optimized Selective Strategy,0,0.0,50.0,-50.0
425f93672d1674c5,pay_000039,2026-09-02T12:00:00Z,0.4083515513537846,MEDIUM,Retry Payment,0.05,50.0,54.09841352334938,4.098413523349379,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹54.10) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹132.48 | Historical success rate: 64% | Past successful payments: 7 | Past failed payments: 4 | Failure reason: technical_error | Recovery attempts so far: 0 | Days overdue: 28,Optimized Selective Strategy,1,132.48,50.0,82.47999999999999
2e6ce69f65123e2d,pay_000040,2026-09-02T12:00:00Z,0.6769027332422669,HIGH,Retry Payment,0.05,50.0,412.09161497055965,362.09161497055965,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹412.09) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹608.79 | Historical success rate: 100% | Past successful payments: 10 | Past failed payments: 0 | Failure reason: insufficient_funds | Recovery attempts so far: 1 | Days overdue: 7,Optimized Selective Strategy,1,608.79,50.0,558.79
e294be0f7a7f32c1,pay_000041,2026-09-02T12:00:00Z,0.1245062557922783,LOW,Retry Payment,0.05,50.0,130.2783658108083,80.27836581080831,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹130.28) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.","Payment amount: ₹1,046.36 | Historical success rate: 93% | Past successful payments: 13 | Past failed payments: 1 | Failure reason: invalid_card | Recovery attempts so far: 1 | Days overdue: 27",Optimized Selective Strategy,0,0.0,50.0,-50.0
badb23bf7889e815,pay_000042,2026-09-02T12:00:00Z,0.1458333969322649,LOW,Retry Payment,0.05,50.0,86.54628774342194,36.54628774342194,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹86.55) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹593.46 | Historical success rate: 82% | Past successful payments: 9 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 3 | Days overdue: 27,Optimized Selective Strategy,0,0.0,50.0,-50.0
aba265d7ead80645,pay_000043,2026-09-02T12:00:00Z,0.1213759516459336,LOW,Retry Payment,0.05,50.0,54.05963510358236,4.059635103582359,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹54.06) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹445.39 | Historical success rate: 88% | Past successful payments: 14 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 3 | Days overdue: 9,Optimized Selective Strategy,0,0.0,50.0,-50.0
12927e4d9deb39a9,pay_000044,2026-09-02T12:00:00Z,0.4569743250194144,MEDIUM,Retry Payment,0.05,50.0,169.08050025718333,119.08050025718333,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹169.08) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹370.00 | Historical success rate: 90% | Past successful payments: 18 | Past failed payments: 2 | Failure reason: limit_exceeded | Recovery attempts so far: 1 | Days overdue: 17,Optimized Selective Strategy,1,370.0,50.0,320.0
adb58af0e6ece44c,pay_000045,2026-09-02T12:00:00Z,0.0964522283718548,LOW,Retry Payment,0.05,50.0,10.994589512107728,-39.00541048789227,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹10.99) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹113.99 | Historical success rate: 88% | Past successful payments: 23 | Past failed payments: 3 | Failure reason: invalid_card | Recovery attempts so far: 3 | Days overdue: 4,Optimized Selective Strategy,0,0.0,50.0,-50.0
10486f7ffe39e900,pay_000046,2026-09-02T12:00:00Z,0.0543210638667625,LOW,Retry Payment,0.05,50.0,13.22229015580866,-36.77770984419134,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹13.22) is lower than the effective retry cost (₹50.00), meaning an automated retry is not mathematically optimal despite the priority band.",Payment amount: ₹243.41 | Historical success rate: 60% | Past successful payments: 3 | Past failed payments: 2 | Failure reason: limit_exceeded | Recovery attempts so far: 1 | Days overdue: 27,Optimized Selective Strategy,0,0.0,50.0,-50.0
52f81b9567166f04,pay_000047,2026-09-02T12:00:00Z,0.5310136977196754,MEDIUM,Retry Payment,0.05,50.0,167.5029608086944,117.50296080869441,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹167.50) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹315.44 | Historical success rate: 93% | Past successful payments: 14 | Past failed payments: 1 | Failure reason: limit_exceeded | Recovery attempts so far: 2 | Days overdue: 11,Optimized Selective Strategy,1,315.44,50.0,265.44
a886ac7d1ad2dcc4,pay_000048,2026-09-02T12:00:00Z,0.1040214754271725,LOW,Retry Payment,0.05,50.0,149.6910639987183,99.6910639987183,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹149.69) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.","Payment amount: ₹1,439.04 | Historical success rate: 40% | Past successful payments: 2 | Past failed payments: 3 | Failure reason: limit_exceeded | Recovery attempts so far: 1 | Days overdue: 10",Optimized Selective Strategy,0,0.0,50.0,-50.0
b21d44dd2272bdaf,pay_000049,2026-09-02T12:00:00Z,0.2830875227330763,LOW,Retry Payment,0.05,50.0,199.58236527727345,149.58236527727345,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹199.58) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹705.02 | Historical success rate: 83% | Past successful payments: 19 | Past failed payments: 4 | Failure reason: technical_error | Recovery attempts so far: 3 | Days overdue: 26,Optimized Selective Strategy,0,0.0,50.0,-50.0
66471040bb7da1e7,pay_000050,2026-09-02T12:00:00Z,0.6140839091845107,MEDIUM,Retry Payment,0.05,50.0,52.663836051663644,2.663836051663644,"The model estimates the probability of recovery based on payment characteristics. Under the simulation assumptions, the expected recovery (₹52.66) exceeds the effective retry cost (₹50.00), so an automated retry is economically justified.",Payment amount: ₹85.76 | Historical success rate: 87% | Past successful payments: 13 | Past failed payments: 2 | Failure reason: insufficient_funds | Recovery attempts so far: 2 | Days overdue: 7,Optimized Selective Strategy,1,85.76,50.0,35.760000000000005
